Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AUT,CAIT,Energy ,CH4,1.183338887,1.066338901,1.046075819,0.987934902,0.817901569,0.845574909,0.824071776,0.764789694,0.748500302,0.753358062,0.744384258,0.760493988,0.727923965,0.72198496,0.680817913,0.643134266,0.645226448,0.62985427,0.62229459,0.617878323,0.657281187,0.631955333,0.657012739,0.667176458,0.601963804,0.617009718,0.618645332,0.611730529,0.604815726
AUT,CAIT,Industrial Processes ,CH4,0.035103657,0.034895266,0.034104015,0.034896193,0.03524691,0.034583216,0.034847515,0.035099662,0.035826596,0.034810261,0.034878824,0.034224062,0.0350625,0.0348575,0.034955,0.036207325,0.047915,0.0475725,0.04707,0.04605,0.0466325,0.04686,0.04672,0.04907,0.04678,0.046895,0.046545,0.046545,0.046545
AUT,CAIT,Agriculture ,CH4,6.5716225,6.5572675,6.43031,6.190955,6.08866,5.753305,5.74281,5.6464675,5.51189,5.4911,5.39344,5.351155,5.2848425,5.1342375,5.0417075,5.0158375,4.9517625,4.919125,4.9561175,4.911935,4.97854,4.95999,4.8709175,4.83031,4.8340625,4.8374825,4.8302675,4.83084,4.82093
AUT,CAIT,Waste ,CH4,3.778137465,3.848869694,3.808127941,3.77517185,3.666004252,3.486247101,3.290005365,3.138828523,3.012852136,2.886554445,2.764894746,2.654028682,2.642903083,2.637295757,2.685501112,2.537019036,2.411738957,2.281656408,2.168675975,2.022258893,1.893384269,1.775437843,1.672386691,1.565864535,1.469528218,1.381992901,1.300026599,1.245908113,1.191789627
AUT,CAIT,Land-Use Change and Forestry ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001190476,0,0,0,0,0,0,0,0,0.001190476,0,0,0,0.001190476
AUT,CAIT,Other Fuel Combustion ,CH4,0.583667353,0.608379614,0.554260915,0.519708663,0.475278745,0.508755425,0.50364382,0.449205966,0.426903121,0.42772594,0.412624219,0.428816025,0.396307214,0.390607286,0.380118401,0.366058666,0.360196111,0.342764849,0.352038625,0.342477135,0.372907251,0.350347977,0.366008246,0.386482445,0.332420742,0.354188629,0.357920018,0.354833842,0.351747667
AUT,CAIT,Fugitive Emissions ,CH4,0.599671533,0.457959287,0.491814904,0.468226239,0.342622825,0.336819484,0.320427956,0.315583728,0.321597181,0.325632122,0.331760039,0.331677963,0.331616752,0.331377674,0.300699512,0.2770756,0.285030337,0.287089421,0.270255965,0.275401187,0.284373936,0.281607356,0.291004494,0.280694012,0.269543062,0.262821089,0.260725315,0.256896687,0.253068059
AUT,CAIT,Total excluding LUCF,N2O,4.895115228,4.90998473,4.704841931,4.646695483,4.603965716,4.588819489,4.689602345,4.636954719,4.634661324,4.633012661,4.587064693,4.459589876,4.350949825,4.342427005,3.785092169,3.803765643,3.766009893,3.658532085,3.789272251,3.533827122,3.522691656,3.552180157,3.594696741,3.615829334,3.674732924,3.676708283,3.696113576,3.627225958,3.62115674
AUT,CAIT,Total including LUCF,N2O,4.895115228,4.90998473,4.704841931,4.646695483,4.603965716,4.588819489,4.689602345,4.636954719,4.634661324,4.633012661,4.587064693,4.459589876,4.350949825,4.342427005,3.785092169,3.805688224,3.766009893,3.658532085,3.789272251,3.533827122,3.522691656,3.552180157,3.594696741,3.616790624,3.675694214,3.676708283,3.696113576,3.627225958,3.62211803
AUT,CAIT,Energy ,N2O,0.432151659,0.471633171,0.458341159,0.461612526,0.460365538,0.475063379,0.504829263,0.495687275,0.500020687,0.506888566,0.507226842,0.530938967,0.526694585,0.543584617,0.546231575,0.567705408,0.578173386,0.580198587,0.581931473,0.566083466,0.59359305,0.595506533,0.59811936,0.618137001,0.582899066,0.594922974,0.596408557,0.594112569,0.59181658
AUT,CAIT,Industrial Processes ,N2O,1.100216,1.114864415,1.028558811,1.068229311,1.01679577,1.047515453,1.063893507,1.052694537,1.085518078,1.111211191,1.13828252,0.968202,0.9768142,1.0387088,0.448192,0.430431796,0.4272128,0.413624,0.463688,0.299043,0.2054412,0.1868162,0.18595349,0.185591718,0.182727044,0.180318876,0.1695024,0.169566173,0.169629945
AUT,CAIT,Agriculture ,N2O,3.242836,3.2024272,3.092197,2.9807152,2.9796424,2.913844,2.9602128,2.923976,2.8804084,2.8391652,2.7567086,2.7634732,2.6398926,2.5450392,2.5562142,2.5618464,2.5065078,2.4064692,2.4842472,2.407691,2.461033,2.5070442,2.547453,2.5487046,2.6452268,2.6353928,2.6621234,2.5950436,2.5907822
AUT,CAIT,Waste ,N2O,0.119911569,0.121059944,0.125744961,0.136138445,0.147162009,0.152396658,0.160666775,0.164596907,0.168714159,0.175747704,0.184846731,0.196975709,0.20754844,0.215094389,0.234454394,0.24378204,0.254115907,0.258240298,0.259405578,0.261009656,0.262624406,0.262813224,0.263170891,0.263396014,0.263880014,0.266073633,0.268079219,0.268503617,0.268928014
AUT,CAIT,Land-Use Change and Forestry ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001922581,0,0,0,0,0,0,0,0.00096129,0.00096129,0,0,0,0.00096129
AUT,CAIT,Other Fuel Combustion ,N2O,0.432023771,0.471515601,0.458306554,0.461581034,0.460336439,0.475033559,0.504798723,0.495656014,0.499988705,0.506855864,0.50719414,0.530906264,0.526661882,0.543551914,0.546198872,0.567672705,0.578146432,0.580177024,0.5819153,0.566072684,0.593587659,0.595501142,0.598113969,0.61813161,0.582893675,0.594917583,0.596403166,0.594107178,0.59181119
AUT,CAIT,Fugitive Emissions ,N2O,0.000127888,0.00011757,3.46E-05,3.15E-05,2.91E-05,2.98E-05,3.05E-05,3.13E-05,3.20E-05,3.27E-05,3.27E-05,3.27E-05,3.27E-05,3.27E-05,3.27E-05,3.27E-05,2.70E-05,2.16E-05,1.62E-05,1.08E-05,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06,5.39E-06
AUT,CAIT,Total excluding LUCF,F-Gas,1.522179606,1.626783708,0.984790179,1.155999377,1.189426719,1.275603646,1.40166868,1.430395046,1.239265891,1.17833209,1.181252553,1.377556826,1.448657691,1.603632406,1.730070763,1.519838506,1.550429933,1.6102645,1.640107175,1.447545225,1.662063217,1.556113849,1.620644435,1.641257339,1.727810193,1.763597148,1.771363347,1.641674848,1.511986348
AUT,CAIT,Total including LUCF,F-Gas,1.522179606,1.626783708,0.984790179,1.155999377,1.189426719,1.275603646,1.40166868,1.430395046,1.239265891,1.17833209,1.181252553,1.377556826,1.448657691,1.603632406,1.730070763,1.519838506,1.550429933,1.6102645,1.640107175,1.447545225,1.662063217,1.556113849,1.620644435,1.641257339,1.727810193,1.763597148,1.771363347,1.641674848,1.511986348
AUT,CAIT,Industrial Processes ,F-Gas,1.522179606,1.626783708,0.984790179,1.155999377,1.189426719,1.275603646,1.40166868,1.430395046,1.239265891,1.17833209,1.181252553,1.377556826,1.448657691,1.603632406,1.730070763,1.519838506,1.550429933,1.6102645,1.640107175,1.447545225,1.662063217,1.556113849,1.620644435,1.641257339,1.727810193,1.763597148,1.771363347,1.641674848,1.511986348
AZE,CAIT,Total excluding LUCF,All GHG,76.75546462,85.77780526,62.01672268,70.16416895,63.62836989,61.58370954,56.93765308,57.03091105,57.85296872,58.17679166,60.26328173,60.61710571,61.53391125,59.2447041,60.53004998,64.520675,67.55743417,66.21701892,73.79840893,74.71287544,78.98912475,82.31348865,83.48377352,83.02817392,83.21138298,82.02745505,81.88640044,80.52116924,80.26220003
AZE,CAIT,Total including LUCF,All GHG,75.17159951,84.19394015,60.44213811,68.58958438,62.05378532,60.00912497,55.36091674,55.45417471,56.28937217,56.60005532,58.71044401,58.80243101,59.72665314,57.4300294,58.71537528,62.7060003,65.74275947,64.40449598,71.98373423,72.89820074,77.17875358,79.46513865,80.63542352,80.17982392,80.36399427,79.17910505,79.97037834,78.61041196,78.34929099
AZE,CAIT,Energy ,All GHG,68.76115857,77.86459748,54.678771,63.27811983,57.02317533,55.0024225,50.30388667,50.05064418,50.74252169,50.85198586,52.77462337,52.52550169,52.99172667,50.34975166,51.14562998,54.91152163,57.5107673,55.93787965,63.17357866,64.00527767,68.13597668,71.41648575,72.1451415,71.43345058,71.21322632,69.55821707,69.50702323,68.1595469,67.55607056
AZE,CAIT,Industrial Processes ,All GHG,0,0.004628241,0.389656483,0.310284724,0.257712965,0.175865777,0.195882091,0.257798405,0.200014719,0.195031033,0.216147347,0.429345489,0.626043631,0.724041773,0.936839915,0.983138058,1.041384588,1.092431119,1.06437765,0.932224181,0.946270712,0.811497221,1.02202373,1.103250239,1.301176748,1.239603257,1.14586422,1.166625183,1.187386146
AZE,CAIT,Agriculture ,All GHG,5.717410256,5.511710842,4.7235536,4.366597,4.0921384,4.1082518,4.0979935,4.3398563,4.4850988,4.6617199,4.7617348,5.1018068,5.3060137,5.5111079,5.7381018,5.8668615,6.1431128,6.221523,6.4922518,6.6041571,6.6326452,6.7017318,6.8232927,6.8886158,6.9845809,7.407694,7.3157731,7.1814581,7.4094051
AZE,CAIT,Waste ,All GHG,2.23706,2.373065797,2.224741594,2.209167391,2.255343188,2.297169462,2.339890811,2.38261216,2.425333508,2.468054857,2.510776206,2.560451727,2.610127248,2.659802769,2.70947829,2.759153811,2.862169482,2.965185152,3.068200822,3.171216492,3.274232163,3.383773875,3.493315588,3.602857301,3.712399014,3.821940726,3.917739893,4.01353906,4.109338226
AZE,CAIT,Land-Use Change and Forestry ,All GHG,-1.583865111,-1.583865111,-1.574584567,-1.574584567,-1.574584567,-1.574584567,-1.576736333,-1.576736333,-1.563596549,-1.576736333,-1.552837716,-1.8146747,-1.80725811,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.812522933,-1.8146747,-1.8146747,-1.810371167,-2.84835,-2.84835,-2.84835,-2.84738871,-2.84835,-1.9160221,-1.910757277,-1.912909043
AZE,CAIT,Bunker Fuels ,All GHG,1.045,0.839,0.507,0.584,0.48,0.307,0.584,0.575,0.486,0.434,0.301,0.55,0.283,0.581,0.56,1.11,1.245,1.345,1.505,1.152,1.435,1.553,1.412,1.421,1.301,0.973,0.69,0.627,0.47
AZE,CAIT,Electricity/Heat ,All GHG,21.805,22.474,23.008,22.366,16.892,15.429,14.815,14.293,15.887,15.923,16.318,15.151,13.986,16.289,15.691,16.482,16.963,14.538,13.965,11.556,9.995,11.658,13.983,13.758,14.225,14.423,14.333,14.278,14.276
AZE,CAIT,Manufacturing/Construction ,All GHG,16.277,17.017,9.135,7.167,6.904,8.57,4.431,3.928,2.132,2.591,2.672,2.196,3.008,2.382,1.893,1.688,1.621,2.276,2.648,1.745,1.439,1.726,2.178,2.199,2.3,2.324,2.794,1.747,1.318
AZE,CAIT,Transportation ,All GHG,6.203,4.764,3.999,3.69,3.238,3.339,2.706,3.219,3,1.572,2.36,2.603,2.927,3.149,3.787,4.213,4.843,3.772,4.769,4.245,4.948,5.792,6.397,7.287,7.544,6.982,6.547,7.599,7.903
AZE,CAIT,Building,All GHG,4.943,4.642,3.605,2.365,4.712,3.854,4.08,4.084,4.451,4.75,4.288,4.664,5.216,5.734,5.644,5.782,5.796,5.465,6.636,5.961,6.097,6.178,5.211,5.058,5.606,5.987,6.724,6.142,6.304
AZE,CAIT,Other Fuel Combustion ,All GHG,4.4191,3.34385,2.89566,2.0185,1.83598,1.560225,1.409000079,1.106775158,1.130550237,1.261325315,1.987100394,1.52900795,0.678915506,0.567823062,0.670730619,1.123638175,0.441063332,0.906488489,1.052913646,1.269338804,1.305763961,1.368663751,1.418563541,1.474463332,1.453363122,1.446262912,1.367233164,1.394203415,1.499173667
AZE,CAIT,Fugitive Emissions ,All GHG,15.11405857,25.62474748,12.036111,25.67061983,23.44019533,22.2491975,22.8618866,23.41986902,24.14197145,24.75466055,25.14852298,26.38149374,27.17681117,22.2279286,23.46089936,25.62388345,27.84870397,28.97939116,34.10366501,39.22793886,44.35221272,44.693822,42.95657796,41.65698725,40.0838632,38.39595415,37.74279007,36.99934348,36.25589689
AZE,CAIT,Total excluding LUCF,CO2,57.51705857,67.02785198,44.62472,53.52133333,47.57681333,45.77002,40.37690667,39.47098667,39.39048667,38.78037333,40.00953333,38.72163333,38.13258,34.33662667,34.09332667,36.65354,34.17268667,27.5125,29.5818,25.143,24.1494,28.5563,30.75664667,31.38734667,32.62621333,32.170795,32.659295,31.9660125,32.01673
AZE,CAIT,Total including LUCF,CO2,55.93797227,65.44876568,43.0458319,51.94244523,45.99792523,44.1911319,38.79801857,37.89209857,37.81159857,37.20148523,38.43064523,36.90695863,36.3179053,32.52195197,32.27865197,34.8388653,32.35801197,25.6978253,27.7671253,23.3283253,22.3347253,25.70795,27.90829667,28.53899667,29.77786333,29.322445,30.7432729,30.0499904,30.1007079
AZE,CAIT,Energy ,CO2,57.51705857,67.02885198,44.24432,53.22393333,47.33661333,45.66472,40.25630667,39.29418667,39.27618667,38.67577333,39.88753333,38.41553333,37.66088,33.79502667,33.36902667,35.91204,33.39158667,26.695,28.812,24.521,23.533,28.0912,30.09754667,30.66554667,31.72301333,31.347695,31.951695,31.2574125,31.30813
AZE,CAIT,Industrial Processes ,CO2,,,0.3804,0.2964,0.2392,0.1043,0.1196,0.1768,0.1143,0.1046,0.121,0.3051,0.4727,0.5416,0.7253,0.7425,0.7831,0.8165,0.7708,0.621,0.6174,0.4651,0.6581,0.7218,0.9022,0.8231,0.7086,0.7086,0.7086
AZE,CAIT,Land-Use Change and Forestry ,CO2,-1.579086299,-1.579086299,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.5788881,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-1.8146747,-2.84835,-2.84835,-2.84835,-2.84835,-2.84835,-1.9160221,-1.9160221,-1.9160221
AZE,CAIT,Bunker Fuels ,CO2,1.045,0.839,0.507,0.584,0.48,0.307,0.584,0.575,0.486,0.434,0.301,0.55,0.283,0.581,0.56,1.11,1.245,1.345,1.505,1.152,1.435,1.553,1.412,1.421,1.301,0.973,0.69,0.627,0.47
AZE,CAIT,Electricity/Heat ,CO2,21.805,22.474,23.008,22.366,16.892,15.429,14.815,14.293,15.887,15.923,16.318,15.151,13.986,16.289,15.691,16.482,16.963,14.538,13.965,11.556,9.995,11.658,13.983,13.758,14.225,14.423,14.333,14.278,14.276
AZE,CAIT,Manufacturing/Construction ,CO2,16.277,17.017,9.135,7.167,6.904,8.57,4.431,3.928,2.132,2.591,2.672,2.196,3.008,2.382,1.893,1.688,1.621,2.276,2.648,1.745,1.439,1.726,2.178,2.199,2.3,2.324,2.794,1.747,1.318
AZE,CAIT,Transportation ,CO2,6.203,4.764,3.999,3.69,3.238,3.339,2.706,3.219,3,1.572,2.36,2.603,2.927,3.149,3.787,4.213,4.843,3.772,4.769,4.245,4.948,5.792,6.397,7.287,7.544,6.982,6.547,7.599,7.903
AZE,CAIT,Building,CO2,4.943,4.642,3.605,2.365,4.712,3.854,4.08,4.084,4.451,4.75,4.288,4.664,5.216,5.734,5.644,5.782,5.796,5.465,6.636,5.961,6.097,6.178,5.211,5.058,5.606,5.987,6.724,6.142,6.304
AZE,CAIT,Other Fuel Combustion ,CO2,4.256,3.163,2.692,1.771,1.531,1.179,1.04,0.75,0.786,0.929,1.667,1.219,0.379,0.278,0.391,0.854,0.175,0.644,0.794,1.014,1.054,1.096,1.125,1.16,1.118,1.09,1.012,1.04,1.146
AZE,CAIT,Fugitive Emissions ,CO2,4.033058565,14.96885198,1.80532,15.86493333,14.05961333,13.29372,13.18430667,13.02018667,13.02018667,12.91077333,12.58253333,12.58253333,12.14488,5.963026667,5.963026667,6.89304,3.993586667,0,0,0,0,1.6412,1.203546667,1.203546667,0.930013333,0.541695,0.541695,0.4514125,0.36113
AZE,CAIT,Total excluding LUCF,CH4,16.38733846,15.83939637,14.831021,14.2811715,13.801002,13.50319298,14.32178476,15.21274404,16.07967582,16.9382926,17.78121438,19.20348498,20.55506308,21.95890367,23.32388177,24.67492987,30.0443621,35.32791183,40.63669156,45.92730379,51.21612102,50.02718587,48.88428821,47.74284556,46.5801929,45.42776525,44.81736573,44.22840371,43.60342669
AZE,CAIT,Total including LUCF,CH4,16.38882926,15.84088717,14.83340195,14.28355245,13.80338295,13.50557393,14.32297523,15.21393452,16.08919963,16.93948308,17.79669057,19.20348498,20.5586345,21.95890367,23.32388177,24.67492987,30.0443621,35.3291023,40.63669156,45.92730379,51.21850197,50.02718587,48.88428821,47.74284556,46.5801929,45.42776525,44.81736573,44.23078466,43.60461716
AZE,CAIT,Energy ,CH4,11.1845,10.7771455,10.383791,9.9786865,9.608082,9.2398525,9.954122835,10.66839317,11.38266351,12.09693384,12.81120418,14.03736415,15.26352411,16.48968408,17.71584405,18.94200401,24.06372642,29.18544883,34.30717124,39.42889364,44.55061605,43.26752781,41.98443957,40.70135133,39.41826308,38.13517484,37.4811417,36.82710856,36.17307542
AZE,CAIT,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,CAIT,Agriculture ,CH4,3.180338456,3.118250871,2.65448,2.528235,2.37542,2.40396,2.4695725,2.6075525,2.721505,2.8271425,2.917085,3.07642,3.1650625,3.3059675,3.40801,3.4961225,3.64927,3.716535,3.80903,3.8833575,3.95589,3.946245,3.9826375,4.020485,4.0371225,4.063985,4.0155125,3.9884775,3.9254275
AZE,CAIT,Waste ,CH4,2.0225,1.944,1.79275,1.77425,1.8175,1.859380477,1.898089422,1.936798368,1.975507314,2.014216259,2.052925205,2.089700834,2.126476464,2.163252093,2.200027723,2.236803352,2.331365676,2.425927999,2.520490323,2.615052646,2.70961497,2.813413056,2.917211143,3.02100923,3.124807317,3.228605404,3.320711525,3.412817647,3.504923769
AZE,CAIT,Land-Use Change and Forestry ,CH4,0.001490801,0.001490801,0.002380952,0.002380952,0.002380952,0.002380952,0.001190476,0.001190476,0.00952381,0.001190476,0.01547619,0,0.003571429,0,0,0,0,0.001190476,0,0,0.002380952,0,0,0,0,0,0,0.002380952,0.001190476
AZE,CAIT,Other Fuel Combustion ,CH4,0.1035,0.12125,0.153,0.173,0.2275,0.284375,0.276542907,0.268710813,0.26087872,0.253046627,0.245214533,0.238403739,0.231592945,0.22478215,0.217971356,0.211160561,0.208609116,0.206057671,0.203506226,0.200954781,0.198403336,0.214905806,0.231408277,0.247910747,0.264413218,0.280915688,0.280046633,0.279177578,0.278308523
AZE,CAIT,Fugitive Emissions ,CH4,11.081,10.6558955,10.230791,9.8056865,9.380582,8.9554775,9.677579929,10.39968236,11.12178479,11.84388722,12.56598965,13.79896041,15.03193117,16.26490193,17.49787269,18.73084345,23.8551173,28.97939116,34.10366501,39.22793886,44.35221272,43.052622,41.75303129,40.45344058,39.15384987,37.85425915,37.20109507,36.54793098,35.89476689
AZE,CAIT,Total excluding LUCF,N2O,2.851067595,2.905928663,2.551725194,2.347779391,2.232041588,2.238930785,2.16267956,2.266181936,2.297091512,2.367694687,2.377386663,2.567741905,2.692924547,2.766731988,2.90130163,2.951567072,3.082100821,3.100675971,3.28633972,3.331347469,3.294733018,3.383605564,3.47891491,3.516531455,3.606000001,4.012391547,3.972475498,3.86872785,4.163257202
AZE,CAIT,Total including LUCF,N2O,2.8524368,2.907297868,2.553647775,2.349701972,2.233964169,2.240853365,2.163640851,2.267143226,2.302859254,2.368655977,2.387960856,2.567741905,2.696769708,2.766731988,2.90130163,2.951567072,3.082100821,3.101637261,3.28633972,3.331347469,3.296655599,3.383605564,3.47891491,3.516531455,3.606961291,4.012391547,3.972475498,3.871611721,4.165179782
AZE,CAIT,Energy ,N2O,0.0596,0.0596,0.05066,0.0745,0.07748,0.09685,0.092457172,0.088064344,0.083671517,0.079278689,0.074885861,0.071604211,0.068322562,0.065040912,0.061759263,0.058477613,0.057454216,0.056430818,0.05540742,0.054384023,0.053360625,0.057757945,0.062155265,0.066552584,0.070949904,0.075347224,0.075186531,0.075025837,0.074865144
AZE,CAIT,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,CAIT,Agriculture ,N2O,2.576907595,2.417262866,2.0690736,1.838362,1.7167184,1.7042918,1.628421,1.7323038,1.7635938,1.8345774,1.8446498,2.0253868,2.1409512,2.2051404,2.3300918,2.370739,2.4938428,2.504988,2.6832218,2.7207996,2.6767552,2.7554868,2.8406552,2.8681308,2.9474584,3.343709,3.3002606,3.1929806,3.4839776
AZE,CAIT,Waste ,N2O,0.21456,0.429065797,0.431991594,0.434917391,0.437843188,0.437788985,0.441801388,0.445813792,0.449826195,0.453838598,0.457851002,0.470750893,0.483650785,0.496550676,0.509450568,0.522350459,0.530803806,0.539257153,0.5477105,0.556163846,0.564617193,0.570360819,0.576104445,0.581848071,0.587591697,0.593335323,0.597028368,0.600721413,0.604414457
AZE,CAIT,Land-Use Change and Forestry ,N2O,0.001369205,0.001369205,0.001922581,0.001922581,0.001922581,0.001922581,0.00096129,0.00096129,0.005767742,0.00096129,0.010574194,0,0.003845161,0,0,0,0,0.00096129,0,0,0.001922581,0,0,0,0.00096129,0,0,0.002883871,0.001922581
AZE,CAIT,Other Fuel Combustion ,N2O,0.0596,0.0596,0.05066,0.0745,0.07748,0.09685,0.092457172,0.088064344,0.083671517,0.079278689,0.074885861,0.071604211,0.068322562,0.065040912,0.061759263,0.058477613,0.057454216,0.056430818,0.05540742,0.054384023,0.053360625,0.057757945,0.062155265,0.066552584,0.070949904,0.075347224,0.075186531,0.075025837,0.074865144
AZE,CAIT,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,CAIT,Total excluding LUCF,F-Gas,0,0.004628241,0.009256483,0.013884724,0.018512965,0.071565777,0.076282091,0.080998405,0.085714719,0.090431033,0.095147347,0.124245489,0.153343631,0.182441773,0.211539915,0.240638058,0.258284588,0.275931119,0.29357765,0.311224181,0.328870712,0.346397221,0.36392373,0.381450239,0.398976748,0.416503257,0.43726422,0.458025183,0.478786146
AZE,CAIT,Total including LUCF,F-Gas,0,0.004628241,0.009256483,0.013884724,0.018512965,0.071565777,0.076282091,0.080998405,0.085714719,0.090431033,0.095147347,0.124245489,0.153343631,0.182441773,0.211539915,0.240638058,0.258284588,0.275931119,0.29357765,0.311224181,0.328870712,0.346397221,0.36392373,0.381450239,0.398976748,0.416503257,0.43726422,0.458025183,0.478786146
