code,name,type,unit,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
RUS,Russian Federation,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,501.0626603,475.0693923,452.9802803,446.75576,444.7728803,434.4076538,425.37205800000004,407.0854228,418.25420049999997,427.5757225,441.0637715,452.254148,465.6162148,511.62032530000005,514.6326355,547.7726115,530.3349583,539.7056585,516.3933045,507.0618198,507.1906615,517.6359278,483.1747983,479.0219528,471.816548,479.31526199999996,498.34795049999997,510.031909,539.2249783,556.6754438,529.1984087999999
SRB,Serbia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,60.10008668,59.082201350000005,40.211025150000005,47.80464088,34.119179880000004,34.10751178,33.89641167,24.50354295,24.629077130000002,32.60609425,44.88166843,44.7760792,46.27755983,52.8419618,56.071020579999995,57.04840203,57.16957015,59.95944323,63.91072183,43.91553055,48.44005798,63.3454736,67.97684115,73.04509953,71.51578075,72.96955772,70.75172008,70.30140583000001,72.51089333,74.31524235,72.82032153
UKR,Ukraine,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,17.21844868,16.578909,15.142738999999999,14.114606400000001,12.87105125,12.47091345,13.2424106,12.16410685,11.19669735,11.826679350000001,11.4964874,11.601664829999999,11.585320379999999,11.660290629999999,12.022279130000001,12.27504048,11.22677023,11.1568192,10.79576145,9.22570455,10.8180075,9.7195727,9.248207075,9.443863625,8.45851115,7.423300827,7.37933045,7.077516425,7.457298675,7.241908025,6.789120125
UZB,Uzbekistan,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,17.97008238,18.686741150000003,18.31842348,20.69544488,23.719701949999997,23.308368480000002,24.475211899999998,24.79014058,26.180785500000002,25.6482537,26.82732373,28.84603233,31.920413840000002,30.452171300000003,30.44194074,30.65652608,32.23114508,29.90656049,32.619200649999996,28.46972093,29.20499509,28.18261112,27.11142405,25.256715840000002,22.78968913,21.95925423,22.435800899999997,22.27768063,25.452442989999998,25.45898124,24.57248131
,Former Soviet Union (if no detail),fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Yugoslavia (if no detail),fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Non-OECD Europe and Eurasia,fugitive,MtCO2eq,578.2309522,592.1665286,606.0970851999999,625.8996243,646.7506619,674.3566458,696.6196589,706.6987044,715.4118249,721.534395,723.8534584,807.6072637999999,818.7415394,833.2773417,863.0458481,895.451359,910.5999543,920.5300298999999,918.4840198,913.8105516,870.9122122,817.2905337000001,792.5349279,756.9691878,740.9632369,729.0050180000001,703.1248149999999,709.3794414,717.6329112,750.9746768,764.4880645,785.8123014,841.2966106,846.2033485,879.9600914,873.1916378000001,888.4358083999999,879.3687215,835.0811309,839.332028,868.7682953999999,834.4890844,826.4811977,805.627241,798.3821071,816.2909094,827.4934128000001,863.4731429,874.7152848000001,826.7143421999999
DZA,Algeria,fugitive,MtCO2eq,29.78592963,36.682946470000005,39.6596154,41.59681969,44.74216979,56.129182809999996,60.629242960000006,64.73373117,59.78987878,55.93253476,47.21082445,41.58499258,42.653557330000005,47.91485470000001,55.44865313,63.50334173,58.22314108,53.523652750000004,55.95800223,52.3378055,53.200914499999996,53.56652255,60.16091513,64.78254365,70.01899483,72.7618106,70.68117158,69.63642596999999,70.76015678,74.93488445,69.42986599999999,69.57383883,77.47894122,76.7661096,79.4282937,81.90550737999999,79.44121015,80.78716265,74.51253754999999,75.21148054999999,72.67995553,81.53324624999999,82.02115459999999,86.16101983,86.97816128,90.10132128000001,89.24334275,90.93944358,89.16692895,86.83573358
AGO,Angola,fugitive,MtCO2eq,3.591697455,4.325819588,5.082004815,5.709999895,6.1558552849999995,4.598616600000001,7.30650668,5.711743534999999,6.007350198,5.70057165,5.373922305,4.6002232549999995,4.495062225,4.971811925,5.148774408,6.0888745680000005,6.652439283,8.317332155,7.523798055,7.350993525,7.556678343,8.224721008000001,10.9675034,13.8890168,17.41258883,21.28636918,22.23765375,24.17905703,24.281522629999998,22.51030865,21.37049563,21.027801,20.45066885,21.24955373,22.4713152,21.8160107,22.44148214,24.27316797,23.08403154,24.9889474,24.14385111,22.405530249999998,21.703827229999998,21.986057929999998,24.8322442,25.6961905,24.20412433,20.34639165,18.6490537,16.50416305
BEN,Benin,fugitive,MtCO2eq,0.00014141010000000002,0.0002232683,0.00021999379999999998,0.00023096749999999998,0.000250691,0.00015442629999999998,0.000190666,0.000218019,0.00021905849999999998,0.0002262063,0.0095358868,0.0122545728,0.018456281300000002,0.0246142785,0.0337275845,0.0336949465,0.029445317500000002,0.0195473098,0.014511059,0.0192820222,0.019248477,0.019249458700000003,0.0192582521,0.0097009943,0.0049213959,0.005284919000000001,0.0054102978,0.0055698278,0.000793053,0.0008271414999999999,0.0009866588,0.0011509848000000001,0.0012731973,0.0013169715,0.0014816483,0.0017980499999999998,0.00212126,0.002153185,0.00239964,0.0030501175,0.00294573,0.00254574,0.0037665899999999998,0.0060580825,0.0063674425,0.0032516183,0.0074529275,0.0079252775,0.00808329,0.00789237
BWA,Botswana,fugitive,MtCO2eq,,,,,,,,,,,0.0001491153,0.00015056430000000002,0.0001485448,0.0001538141,0.0001522061,0.000184742,0.0002044618,0.00024529,0.0002867185,0.000361533,0.000346361,0.0004347125,0.000438719,0.0003592275,0.0003818678,0.0003896335,0.0004181538,0.000471871,0.0005425378,0.00057517,0.0006170243,0.0006544775,0.0006636878000000001,0.0006302093,0.0006795050000000001,0.0007353438,0.0007931988,0.0008788858000000001,0.0008159937999999999,0.0009609223,0.0010706645,0.0009986205,0.001033926,0.0010908649999999999,0.0010381985000000001,0.001051001,0.0010384933,0.001118014,0.0011142815,0.0010292889999999999
CMR,Cameroon,fugitive,MtCO2eq,0.0006722793,0.0008689928,0.000877584,0.0008804878000000001,0.0010032779999999998,0.0009251818,0.0109473993,0.12202568329999999,0.482613642,0.8580881868,1.157629577,1.370261158,1.4236727550000001,2.1559595,2.482268093,2.400009447,2.306771035,2.3719752749999996,2.345571618,2.2498088779999996,10.65609113,10.464068520000001,7.937869828,5.315598615,5.351671835,5.8171113750000005,5.663016085000001,5.784962838,5.69526393,5.757052305,5.60124175,5.1846270699999994,5.1283196349999995,4.751742513,4.591625643,4.465988005,4.497271228,4.879220688,4.7852449429999995,4.19756146,3.825638813,3.589970015,3.880007485,4.24583948,5.164468345,5.2287397129999995,4.81630195,4.913275568,5.012158818,4.951220215
COG,Congo,fugitive,MtCO2eq,0.2615897233,0.5989352613,1.275091768,1.498337828,1.504659606,1.690497146,1.26051565,1.2375114,1.915917627,2.331049411,2.7648990330000003,3.235601401,3.775907362,4.106886428,4.062045854,4.129164358,4.398684383,4.871109962,5.476617526,6.056976315,5.97416629,6.203627515,5.656243222,4.807717273000001,5.572502546,6.917761266,7.567279912,8.960514344,9.323947715000001,9.771325974,9.22714621,6.631117204,6.886719609,7.413025837999999,8.914836013,9.943110684999999,8.084004415999999,8.17629248,9.061234223,10.04744794,9.330947575,8.573097403,7.699370495,7.271641678,6.916524558,6.603901235,7.1287804569999995,9.304818463,9.870340928,9.798379673
CIV,Côte d'Ivoire,fugitive,MtCO2eq,0.0013433325,0.0017692575,0.0017993825000000001,0.0019007425,0.0020072925,0.0022564025,0.0023095025,0.0026323475,0.003024785,0.0117687675,0.047426537500000004,0.0893358475,0.1210645425,0.57712559,0.5744897099999999,0.9681784275,0.8100902075,0.6030730075,0.01399882,0.01917962,0.0107948125,0.0537032625,0.0532600475,0.0541778175,0.21520292749999997,0.47820371,0.54414942,0.5179301000000001,0.6164453025000001,0.6267181075,0.7656113625000001,1.20705211,0.70231679,0.5492899175,0.718130555,0.86158976,0.82895651,0.8783365825,0.8950546075,0.90010418,0.8760102175,0.9178905925,0.892768685,0.7804447925,0.82050292,0.9360788475,0.9334452125,0.821283235,0.8626914450000001,0.847981635
COD,Dem. Rep. of Congo,fugitive,MtCO2eq,0.0032930925000000002,0.0039708074999999995,0.00425368,0.004311405,0.0058039528000000005,0.39801516249999996,0.36356342,0.2923144225,0.33681518499999996,0.2992418975,0.3490421025,0.3837001725,0.4393819625,0.5635037350000001,0.6217464325,0.6469606,0.684780365,0.6461329525,0.6089713025,0.61493431,0.555488915,0.4991997925,1.8119538,3.1464492230000003,3.0782920600000003,3.52244541,3.609611007,3.236611415,2.761772393,2.565650203,2.746732083,2.699478133,3.212978078,2.727654793,2.5496154499999997,2.45116931,2.7613031980000002,2.616832728,2.310403098,2.330471305,2.0704947980000004,1.712500908,1.399314435,1.507161445,1.476719963,1.4406347069999998,1.399305419,1.355620017,1.365634894,1.3213795849999999
EGY,Egypt,fugitive,MtCO2eq,7.049197693,6.492819983,6.37409579,6.44931681,7.516707043,7.33477675,7.904243575000001,7.904205125000001,8.279176575,9.843972975,10.183351,9.28151805,9.242338125,10.02870843,12.27835018,11.32578193,11.2267987,10.08982583,10.75290025,15.9428145,18.2005538,15.920388,17.6326636,18.30837773,19.05458443,19.55249702,19.092740300000003,17.9820372,19.28130838,17.79302068,19.04611163,19.689722330000002,20.6518837,20.68741023,23.988340479999998,24.6752918,25.360892479999997,26.56029105,27.1626522,26.403626680000002,26.82531158,29.906018380000003,28.01762523,29.1234236,28.1874826,29.83882073,31.0096595,32.62879343,33.16951963,31.539771730000002
GNQ,Equatorial Guinea,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,0.131910675,1.883924713,2.0574364,2.2136858999999998,2.385962675,2.6930215750000004,4.1496915,5.33217775,6.9263959999999996,6.0508577500000005,8.22227025,7.14651,8.2017375,9.5990975,9.9329625,9.775977500000002,9.762495000000001,9.244965,8.02482,8.2619475,7.13083,6.58353,6.294372500000001,9.0973775,8.2638555,7.50226825,6.6099985,6.486033,5.975064000000001,5.67829375
ERI,Eritrea,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,0.0022126175,0.0022456375,0.0025741275,0.0022146775,0.0024495650000000003,0.0019731975,0.0011953255,0.0013197265,0.001274814,0.0014435557999999999,0.0013443160000000001,0.0013397228,0.0013449025,0.001259245,0.0010112773,0.0010103873,0.0008462765,0.0008491628,0.001038689,0.0011790035,0.0011282339999999999,0.0011260773,0.0011801415,0.0011551348,0.0012221329999999998,0.0012075883,0.0013000575,0.0012957178,0.0011968868
ETH,Ethiopia,fugitive,MtCO2eq,0.0008880143,0.001006786,0.0010283872999999998,0.0010460665,0.000927639,0.0009353198,0.0009230509999999999,0.00098402,0.001118542,0.0011050622999999999,0.0011872445,0.0011703738,0.001210728,0.0012040075,0.0012207115,0.0014103193,0.0016580388,0.0016820535000000001,0.00176826,0.00201554,0.0020405774999999998,0.0011247142999999999,0.0014656153,0.0015823733,0.0017058580000000002,0.0018941174999999998,0.0019262425,0.0020788449999999997,0.002148365,0.0023323775000000002,0.00286558,0.003000125,0.003147355,0.003283085,0.00327646,0.00352005,0.0041659274999999996,0.0045629024999999995,0.004643885,0.0050269975,0.005742507500000001,0.005551034999999999,0.0061076724999999995,0.007278637500000001,0.0069239474999999995,0.0075124825,0.007423095,0.007991492499999999,0.0079648175,0.00735729
GAB,Gabon,fugitive,MtCO2eq,2.134881008,2.364824613,5.278804623,5.87932971,6.901697144,7.207232701,6.971163164,7.068364444,7.3045299429999995,6.806654309,6.473550820000001,6.415397035,5.762934572,6.981393529,7.922734145000001,5.828143704,5.183291494,5.287073462,7.543061831,8.508297047,9.329549424000001,9.234392961,9.443587182,10.23493732,11.19000725,12.02016903,11.60223897,12.49368353,11.48116333,10.98466511,11.03765201,10.41126943,11.49556823,10.888360339999998,10.32802037,8.890966935,8.008313265,8.449614645,8.105820815,8.277264888,7.830916725,7.264953433,7.064651088,7.4324393319999995,7.7099758750000005,7.6576357680000005,7.038772418,6.545641152,7.110466725,6.957921872
GHA,Ghana,fugitive,MtCO2eq,0.0008461015,0.0010658903,0.0010712425000000002,0.001144436,0.0012118868,0.00121334,0.0012528304999999999,0.0012739442999999998,0.0011363319999999999,0.0011453555,0.0013199893,0.00117183,0.0007978273,0.0008934685,0.001031104,0.0010805575,0.00118266,0.0012106695,0.0013393839999999999,0.0014265538,0.0012678333,0.0014376488,0.0014729403000000002,0.0404139008,0.0395598803,0.044961315300000006,0.0470634585,0.048614055,0.049770635,0.0499379025,0.0352497225,0.050939885,0.048697519999999994,0.1075804875,0.061934514999999996,0.12767257499999998,0.1136032175,0.15758936750000002,0.1198856023,0.1396069375,0.5049630975,0.4926836075,0.706995155,0.8397349075,0.9859831649999999,0.9381822150000001,1.715418558,1.451760788,1.5804453349999998,1.58347195
KEN,Kenya,fugitive,MtCO2eq,0.0021325249999999997,0.0027309275,0.002806145,0.00280971,0.0027063,0.002644665,0.002867495,0.00296995,0.0030589274999999997,0.0031355650000000003,0.0030305925,0.00285111,0.0024907849999999997,0.002896175,0.0029120325,0.003267295,0.0034512375,0.00338108,0.0035098349999999998,0.0036746599999999997,0.0033947975000000003,0.0034468025,0.0036609150000000003,0.003599135,0.003519085,0.0037897875,0.0036298075000000003,0.0040434475,0.0043636125,0.004726997500000001,0.00433265,0.004199427499999999,0.003643405,0.0040259075,0.004698542500000001,0.005194305,0.0053575825,0.00535204,0.0061470125,0.007192085,0.0078278025,0.006635855,0.0065040950000000005,0.0069020900000000005,0.00745073,0.008288690000000001,0.0081900525,0.0147696675,0.02234564,0.016198685
LBY,Libya,fugitive,MtCO2eq,137.5081423,114.01634630000001,102.3671938,72.59741466999999,60.13627627,79.22636458,83.57153953,86.61361573,87.35627543,79.11764488,49.66657008,48.033848729999995,50.35843028,51.40678990000001,48.26884853,50.94892878,44.092576050000005,47.90726298,48.24048195,61.49339918,65.94305885,57.36510263,63.568769030000006,73.08537593,77.48493947,78.9204172,71.75684394999999,70.49003315,65.22098523,69.19908905,64.5662541,61.9470449,68.60284822,73.01975567,78.86562502999999,80.4304183,79.25680078,80.3740362,73.04048388,77.29963722999999,30.290003379999998,77.40845802999999,55.37321542,36.02406325,34.735739800000005,34.32886748,54.383111400000004,63.06905053,68.33158865,31.084094150000002
MUS,Mauritius,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,fugitive,MtCO2eq,0.0330676725,0.04241779,0.060685665,0.048969665,0.0392563475,0.03315851,0.049664997499999995,0.051765477500000004,0.043892692500000004,0.03723488,0.0421925925,0.0397743125,0.0421689925,0.042565330000000005,0.050883197500000005,0.0495937875,0.03889257,0.046176047500000005,0.035405790000000006,0.0281131625,0.02400444,0.0226512825,0.0225117925,0.0169475375,0.0146356175,0.0151154875,0.019046765,0.0201855175,0.022007025,0.022312745,0.02249848,0.0220264525,0.0220669575,0.02866522,0.061759885,0.0778427975,0.087126095,0.0778945675,0.08218035,0.090152325,0.10990875,0.149715675,0.14884540000000002,0.15261227500000002,0.149095425,0.16609797499999998,0.14605627999999998,0.1536059675,0.157825035,0.1550298625
MOZ,Mozambique,fugitive,MtCO2eq,0.0346496625,0.035428826999999996,0.041375207500000004,0.0444691155,0.059240141999999996,0.057020796,0.0341678345,0.016241303800000002,0.0213484585,0.022290848000000002,0.0345433088,0.021473906,0.0070075120000000005,0.0050983273,0.004496937,0.0014077533,0.0053897768,0.0055792,0.0060457018,0.004928531999999999,0.0049234065,0.004809966000000001,0.004988754,0.0048157145,0.0047133431000000005,0.0028580317000000003,0.0028601896,0.002868693,0.0028356533,0.0030028073000000002,0.0044073833000000005,0.006516492600000001,0.0060694523,0.3298728063,0.5637702975,0.669728098,0.650965288,0.7817162943,0.806858497,0.85350761,1.08472776,1.5396583929999998,1.8581444630000001,1.862374942,1.937330435,1.913851345,2.491698257,2.9411587679999998,2.37674154,1.956722337
NAM,Namibia,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,0.00048644199999999996,0.0005205103,0.0005643813,0.000614103,0.0006897393000000001,0.0007595625,0.0007690323,0.00079244,0.0008213455,0.0007828533,0.0009374733,0.0008283555,0.0008543547999999999,0.0008643063,0.000965594,0.0009358595,0.0009797245,0.0010730838000000001,0.0011271163,0.001340172,0.001464871,0.0013292868,0.0013749875,0.0014937623,0.0014847064999999999,0.0015708195,0.001552125,0.0016709758,0.0016653985,0.0015383683
NER,Niger,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000412043,0.0003855973,0.000411121,0.0004496773,0.0004602678,0.00044637379999999996,0.0004613828,0.0005407488,0.000556017,0.0007034553,0.0009791468,0.054757397,0.1232268473,0.421575924,0.4040792055,0.28845020979999997,0.2606834678,0.2441896188,0.241549282,0.2363166108,0.219957445
NGA,Nigeria,fugitive,MtCO2eq,45.655033839999994,54.659301310000004,63.18043814,71.23469562,72.51673835,84.00901005,82.7983322,78.04701328,106.8564675,89.78996405,57.33129793,51.5266679,50.33919848,53.19866023,57.60142293,56.53213643,50.71812738,58.8313157,73.19405965,84.45398938,91.86084557999999,97.18865243,94.5351363,91.75740433,99.76370593,117.16824319999999,108.98425900000001,98.06691153,91.91915135,103.4032427,103.9381531,85.34360413,98.46560248,97.13177784999999,93.93451085000001,85.36483534999999,78.48772685,75.25610705000001,70.88362585,76.606961,70.40332158,62.415567280000005,59.11427705,56.80364035,54.05865275,49.69064473,51.663502529999995,52.080570200000004,54.53577505,50.4391519
SEN,Senegal,fugitive,MtCO2eq,0.001743352,0.00207814,0.0022207,0.0020103875000000004,0.0018918,0.0015934308,0.0017009465,0.00178984,0.0015579413,0.0016584588,0.0015157105,0.0016801563,0.0013129675000000001,0.0013617003,0.001360647,0.001298636,0.0013448818,0.0036255368,0.003586106,0.003272856,0.0028723665,0.0023060109999999997,0.005803073999999999,0.008464065,0.0179246713,0.016104880300000003,0.0094372568,0.0086054675,0.0042067,0.0024888865,0.002388425,0.0034675393,0.0062426174999999995,0.0072643175,0.0079216025,0.00661238,0.0064614225,0.00688144,0.008893025,0.0113525,0.0137149675,0.014622145,0.017295465,0.0136043125,0.00999938,0.009610015000000001,0.0101579775,0.00817636,0.008613530000000001,0.0086163925
ZAF,South Africa,fugitive,MtCO2eq,8.215473164999999,8.188313325,8.736643749999999,9.2537971,9.72831625,10.70955863,11.96284123,13.08044288,14.990313369999999,16.60630312,18.37089808,19.89061837,20.862885149999997,23.35662893,24.864562460000002,25.34576414,25.29140159,25.97848745,25.213965209999998,25.3714755,25.753702259999997,25.24042026,27.32574058,28.46492139,29.93383948,29.919761729999998,31.95898118,32.3375425,32.3026665,32.41677488,32.31113145,31.81548601,34.35359702,35.23380658,35.478886599999996,35.36309292,35.73768801,36.38441254,35.941493130000005,36.81284333000001,36.42676005,37.185260670000005,36.89876519,37.45383828000001,36.89681186,36.83488697,36.97093325,36.73203617,37.07116992,35.44214259
SSD,South Sudan,fugitive,MtCO2eq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7224158175000001,2.337377545,3.644251615,3.4936929979999998,3.254640098,3.42500402,3.331641842,4.057560598,3.8662051379999998
SDN,Sudan,fugitive,MtCO2eq,0.0051259275,0.0064881,0.0082223575,0.0074734675,0.005728265000000001,0.005629685000000001,0.0060460950000000005,0.005599249999999999,0.0057280025,0.00655569,0.006440505,0.006838445,0.00684743,0.00652794,0.0074618825,0.0073538449999999995,0.0059328975,0.00818769,0.007509652499999999,0.010329482499999999,0.00916056,0.008468195,0.05056365,0.0967987525,0.109722635,0.1818671825,0.284317685,0.4125808675,0.8542906400000001,1.345589885,2.06463901,2.2980818530000002,2.137785757,3.068970503,3.34693615,3.81740675,4.3598789,3.89633965,4.0002267499999995,4.07555375,7.8924748,4.491404375,4.697876825000001,4.8854181500000005,4.8938595,3.6772704,3.237992975,3.1830701749999997,3.1787714,2.9295950750000004
TZA,United Rep. of Tanzania,fugitive,MtCO2eq,0.0008859043,0.0012579345,0.0012109178,0.0011948962999999999,0.0011112055,0.001138769,0.0011135548,0.0011725248,0.0012120528,0.001180162,0.00109573,0.0010265898,0.0010180683,0.0010155205,0.001038969,0.0010898408,0.0011016365,0.0011680188,0.0011841833,0.0013453695,0.0012978947999999998,0.0012559765,0.0012280483,0.0011921183,0.0016207370000000001,0.0017988474999999999,0.0017105855,0.0015530913,0.0014325565,0.0016746203,0.0017727375,0.00204277,0.0021174075,0.0369323425,0.1266730025,0.156653165,0.16042561749999998,0.17890292,0.22147117,0.2531963225,0.273779045,0.31312889,0.31655536749999996,0.24364239000000001,0.24654983,0.25167322,0.2377279,0.2439496275,0.27745095750000004,0.278029085
TGO,Togo,fugitive,MtCO2eq,0.000184747,0.0002348685,0.0001977423,0.00017862030000000002,0.0002064108,0.000173395,0.00022517080000000002,0.0002245685,0.0002738255,0.000245586,0.0002380253,0.0002894983,0.00019939180000000002,0.0002294258,0.000192046,0.000312074,0.00034280949999999997,0.0003282063,0.00033274730000000004,0.0004784635,0.0004235118,0.000312672,0.0002058918,0.000439758,0.00045556679999999997,0.0006943533,0.0005038323000000001,0.0006527558,0.0007355479999999999,0.000636355,0.0005445043,0.0006090189999999999,0.0007606188000000001,0.000736219,0.0007530753,0.0006583063,0.0006675343,0.0008773743000000001,0.0016349668,0.0017050263000000002,0.0016394728000000002,0.0013141003,0.0013249708,0.0014324925,0.004694912999999999,0.0026413275,0.0066920805,0.007091889499999999,0.0072795043000000005,0.0072118085
