code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,U.S. Territories,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,U.S. Territories,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,U.S. Territories,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,U.S. Virgin Islands,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021023696,0.035491078,0.059039147,0.066239042,0.070558979,0.071998959,0.071998959,0.07257495,0.073150944,0.073438939,0.07401493,0.079205224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VIR,U.S. Virgin Islands,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021023696,0.035491078,0.059039147,0.066239042,0.070558979,0.071998959,0.071998959,0.07257495,0.073150944,0.073438939,0.07401493,0.079205224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,U.S. Virgin Islands,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIR,U.S. Virgin Islands,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGA,Uganda,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70227,0.4,0.5,0.5,0.5,0.6,0.7,0.6,0.9,0.8,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6,1.7,1.9,1.90638211,2.0,3.3,3.4,3.899274398,3.609873639,3.845916221,4.637705422,4.635478,4.803325,5.331004135,4.874083337,
UGA,Uganda,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA,Uganda,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGA,Uganda,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70227,0.4,0.5,0.5,0.5,0.6,0.7,0.6,0.9,0.8,0.8,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.2,1.2,1.3,1.4,1.5,1.6,1.6,1.7,1.9,1.90638211,2.0,3.3,3.4,3.899274398,3.609873639,3.845916221,4.637705422,4.635478,4.803325,5.331004135,4.874083337,
UKR,Ukraine,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.1823502,556.220655,461.9702479,431.6883255,364.3841112,355.0738659,344.2788177,348.6102633,348.7293245,341.4728023,346.9951962,381.2193568,338.771997,341.4191937,361.4323512,372.8693595,366.7924813,266.5814501,294.7670757,327.7859637,303.3430013,288.39949,249.7483619,212.6071686,220.7055921,197.2861522,202.516458,
UKR,Ukraine,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.1778474,256.6762744,204.2906559,193.7044009,144.3616687,144.7407216,147.5009368,154.5929907,156.33882,152.1063934,152.6046918,168.292709,151.1329319,150.5839526,165.0659423,173.8412066,168.700619,144.0045115,152.9952424,167.2388251,168.8569172,165.4872676,141.7912373,119.971881,128.0589386,103.4824349,113.0063725,110.7881906
UKR,Ukraine,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0045028,212.5443806,182.679592,164.9839246,163.0224424,157.3331443,144.7778809,153.0172725,154.3905044,145.3664089,154.3905044,167.9266478,141.6390651,141.8352411,145.3664089,153.7281528,151.0918623,82.57693861,100.2292552,120.7986919,98.60239975,90.50552148,74.98494652,62.05425063,60.15761151,57.82393525,58.04803951,
UKR,Ukraine,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,87.0,75.0,73.0,57.0,53.0,52.0,41.0,38.0,44.0,40.0,45.0,46.0,49.0,51.0,45.3,47.0,40.0,41.54257807,39.74844671,35.88368427,32.40670092,32.97217813,30.581037,32.48904198,35.979782,31.462046,
ARE,United Arab Emirates,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44471465,27.44374422,26.05508003,31.11016006,35.38762953,47.94247441,57.94219223,67.2191914,73.49675493,78.99633166,76.83008372,93.8847607,100.1063977,95.30422124,93.51155654,100.6320919,103.2617814,108.8910372,113.6178835,115.7557042,128.1398179,139.4373646,144.1609762,148.6888833,157.5240683,162.8919422,172.4964564,188.5650885,216.1257121,211.333672,219.1584812,243.3782005,242.167288,253.9577366,250.3971976,284.541421,287.2529374,280.9282912,275.8554313,
ARE,United Arab Emirates,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022561,0.081543958,0.420905865,0.498484463,0.572611525,0.635508566,0.791003526,1.055428111,1.775492169,2.315043884,2.623173151,4.209528365,5.52923445,7.049902952,7.07245758,6.836086871,7.406615121,7.701021811,6.398685042,5.007672001
ARE,United Arab Emirates,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83278465,7.44374422,5.05508003,10.11016006,13.38762953,20.94247441,23.94219223,32.2191914,34.49675493,38.99633166,36.83008372,43.8847607,50.10639766,44.30422124,42.51155654,48.6320919,53.26178139,56.89103722,59.61788348,60.75570423,61.65811378,63.71796168,71.4865309,74.31146516,78.88236574,80.92259604,84.53223426,96.45973448,116.6070087,114.9179334,118.7649446,133.0328244,128.1421569,130.829768,130.0999933,145.642885,146.5295929,146.1156651,143.035908,144.6805236
ARE,United Arab Emirates,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61193,20.0,21.0,21.0,22.0,27.0,34.0,35.0,39.0,40.0,40.0,50.0,50.0,51.0,51.0,52.0,50.0,52.0,54.0,55.0,66.479448,75.63785899,72.25353947,73.87893371,78.06909104,81.33383758,87.17321858,91.04992593,97.7432112,94.1006947,97.7703635,106.1358477,108.4958967,116.0780656,113.2247467,132.0624491,133.3167293,127.1116043,126.4208382,
GBR,United Kingdom,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.6489238,563.3333331,558.4141528,551.0674612,588.3166826,614.9782809,639.0158129,641.1647334,639.8010858,633.742896,638.9501241,648.598509,633.558252,620.3966655,612.2244346,609.3337492,633.7315765,598.5305954,600.0752847,594.9690453,602.9254886,601.4000704,588.6049384,605.5791675,614.5567749,613.8934421,620.2120348,598.589651,589.887107,541.9833817,564.6372498,524.359274,542.3860563,529.0339015,487.6854734,470.190782,449.1401123,438.365349,430.6038681,
GBR,United Kingdom,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.915852,277.2537615,261.6380878,264.4011942,189.8164797,248.5129696,269.6660018,276.8377447,268.3934585,256.983264,256.5878502,255.3990849,240.9080913,210.7074001,197.8332548,186.8973665,174.0669962,154.0789119,153.9892266,134.8812182,144.6330358,153.0428575,141.2978545,154.4276325,148.3572679,151.2102305,165.0986845,154.0453313,141.9745794,117.0851944,122.0739217,122.2510149,152.616222,147.3865147,120.4394401,94.67892083,48.82474393,39.25902034,33.25472472,23.4393684
GBR,United Kingdom,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.27575432,95.9190254,95.43705864,99.28308335,101.8415819,109.2274413,110.7112241,113.9448687,108.0804623,106.929504,110.5546008,119.0918429,116.6335346,132.9838815,140.6877202,150.4065168,177.9560563,169.6154476,172.9155138,185.353821,191.1457907,189.1446832,191.485979,189.9489485,198.7373331,191.2858682,182.0607625,183.3053839,189.2536573,177.042517,198.4259643,164.688535,155.7349254,153.7908007,140.4567025,143.618033,161.6979883,157.8339661,159.1788979,
GBR,United Kingdom,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.4573175,190.1605462,201.3390064,187.3831837,296.658621,257.23787,258.638587,250.38212,263.327165,269.830128,271.8076731,274.1075812,276.0166261,276.7053839,273.7034596,272.0298659,281.7085239,274.8362358,273.1705444,274.7340061,267.1466621,259.2125298,255.8211049,261.2025866,267.462174,271.3973434,273.0525878,261.2389358,258.6588703,247.8556704,244.1373638,237.4197242,234.0349089,227.856586,226.7893308,231.8938282,238.6173801,241.2723626,238.1702454,233.9816974
USA,United States,Total CO2 emissions,MtCO2,2206.690829,2382.046176,2526.687327,2473.373964,2536.892888,2422.25256,2684.786146,2777.042758,2756.562392,2703.188545,2807.171174,2914.008533,2942.790633,3064.923181,3184.516899,3316.753148,3461.741169,3654.178703,3749.381715,3964.523069,4134.686706,4261.307787,4311.927159,4532.007774,4721.984594,4561.227063,4426.421477,4694.157203,4835.524743,4883.910187,4946.62713,4751.532632,4628.493468,4395.337238,4371.732516,4597.33,4588.331397,4599.583575,4757.868492,4982.163678,5069.34776,5041.459006,4996.123464,5096.685481,5187.338247,5264.00451,5323.65631,5512.591441,5583.325179,5632.765652,5694.459761,5867.820682,5766.051135,5807.754937,5858.429163,5977.161013,5997.582785,5915.366581,6004.664751,5818.073193,5393.40778,5583.925593,5445.269019,5228.291908,5355.42435,5412.141359,5261.750143,5169.433815,5129.558727,5274.889095,5139.724927
USA,United States,Coal and coke,MtCO2,1117.538985,1151.600346,1166.858975,1052.386511,1057.069608,904.191799,1037.883229,1054.597765,1003.746034,887.188523,885.131027,915.20039,895.367315,922.086003,968.730285,1018.939941,1075.146471,1127.040292,1106.890376,1145.758543,1148.256664,1134.441275,1076.124032,1121.253602,1206.273733,1185.238653,1180.732528,1265.646355,1299.544892,1298.097603,1409.790188,1435.200115,1484.244768,1432.230549,1487.527702,1597.943985,1637.136301,1617.301819,1690.784977,1774.678071,1795.049099,1821.141959,1807.021822,1822.982448,1882.646837,1893.239832,1913.115193,1995.483379,2039.934287,2064.741263,2062.682492,2155.807185,2088.291562,2093.925798,2134.995169,2159.529892,2181.274601,2147.076914,2172.369832,2139.740037,1875.734838,1985.866096,1875.48135,1656.979121,1717.530398,1713.612643,1480.389985,1354.216621,1316.026809,1260.185428,1075.867736
USA,United States,Consumed natural gas,MtCO2,269.537229,312.826758,369.725933,396.144693,414.852766,437.259069,472.164274,504.395476,534.718185,559.789329,615.214424,650.165364,678.658772,721.046984,756.340573,802.669334,827.517342,891.737381,941.907241,1008.297454,1085.46723,1144.349535,1179.62356,1191.847277,1176.064903,1135.378681,1043.574103,1063.895862,1042.126381,1046.300303,1081.593377,1059.139778,1033.148363,961.887505,902.018724,963.239595,927.467132,868.757067,923.919535,965.362229,1028.009288,1027.30759,1049.072932,1084.623394,1111.330983,1136.951111,1185.835372,1207.143708,1214.178233,1193.089471,1197.60944,1246.173195,1192.707052,1231.362542,1196.331127,1201.328911,1183.405531,1170.625839,1245.858961,1255.228964,1233.512358,1291.54554,1311.421661,1371.560957,1409.353781,1439.525824,1482.983784,1493.981123,1475.041967,1630.919394,1685.72975
USA,United States,Petroleum and other liquids,MtCO2,819.614615,917.619072,990.102419,1024.84276,1064.970514,1080.801692,1174.738643,1218.049517,1218.098173,1256.210693,1306.825723,1348.642779,1368.764546,1421.790194,1459.446041,1495.143873,1559.077356,1635.40103,1700.584098,1810.467072,1900.962812,1982.516977,2056.179567,2218.906895,2339.645958,2240.609729,2202.114846,2364.614986,2493.85347,2539.512281,2455.243565,2257.192739,2111.100337,2001.219184,1982.18609,2036.14642,2023.727964,2113.524689,2143.16398,2242.123378,2246.289373,2193.009457,2140.02871,2189.079639,2193.360427,2233.813567,2224.705745,2309.964354,2329.212659,2374.934918,2434.167829,2465.840302,2485.052521,2482.466597,2527.102867,2616.30221,2632.902653,2597.663828,2586.435958,2423.104192,2284.160584,2306.513957,2258.366008,2199.75183,2228.540171,2259.002892,2298.376374,2321.236071,2338.489951,2383.784273,2378.127441
URY,Uruguay,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.757630463,5.204365232,4.902182616,3.9,3.7,3.4,3.4,4.0,4.7,4.9,4.5,4.2,4.5,4.9,4.6,4.7,4.9,5.2,6.4,7.239235198,6.478470396,4.980301899,5.342463531,5.521395551,6.039373807,6.281632794,7.340428368,6.508653095,8.040470671,9.082078429,8.158376624,9.162558411,9.813243621,8.494611416,7.500800101,8.072587193,7.914768354,6.936088697,7.311541742,
URY,Uruguay,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008730463,0.004365232,0.002182616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001831503,0.003228333,0.003689957,0.003962619,0.005074403,0.00501718,0.006741615,0.003147478,0.003608033,0.001435832,0.002141054,0.001046922,0.001096465,0.000945643,0.001327598,0.00185276,0.000448704,0.000433615,0.000316169
URY,Uruguay,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039235198,0.078470396,0.078470396,0.039235198,0.117705594,0.235411188,0.176558391,0.235411188,0.176558391,0.137323193,0.078470396,0.156940792,0.156940792,0.117705594,0.117705594,0.108539995,0.110469595,0.124941594,0.141101993,0.107846127,0.203122408
URY,Uruguay,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7489,5.2,4.9,3.9,3.7,3.4,3.4,4.0,4.7,4.9,4.5,4.2,4.5,4.9,4.6,4.7,4.9,5.2,6.4,7.2,6.4,4.9,5.3,5.4,5.8,6.1,7.1,6.325353089,7.9,9.0,8.0,9.003476565,9.694491105,8.375809357,7.391314463,7.96079,7.787974,6.794538,7.203262,
UZB,Uzbekistan,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5854601,117.8596824,100.0768859,106.0448472,103.595253,103.5966051,102.2997522,103.0349372,107.6808361,112.4249151,115.8983021,116.1505259,122.4567069,117.5047608,121.4365389,118.3304273,127.3718261,107.4055972,103.6211634,113.8149016,112.9791443,103.4581352,112.3700819,108.9875317,97.00786715,100.2428286,99.3893489,
UZB,Uzbekistan,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.629340431,7.883186216,7.894297003,5.253036583,4.229908891,4.087985514,4.268346332,4.241311776,5.12333814,5.294099425,5.290272715,4.05426276,4.798146187,4.657298092,4.98758853,5.274892635,5.139947753,5.353988115,5.320089213,5.71558622,6.373222123,6.369585645,6.346566782,6.589277494,6.867345908,7.1818765,7.670300066,7.815984974
UZB,Uzbekistan,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.95611967,82.97649621,66.18258888,72.79181063,77.36534411,78.50861956,76.03140584,76.79362544,81.55749799,86.13081563,88.60802936,90.09626314,95.65856073,91.84746269,95.44895033,96.20926439,100.2318784,88.05160905,87.10264563,97.79277563,97.39261033,88.43652995,97.92616406,91.75218524,79.09944724,82.05302313,79.92130684,
UZB,Uzbekistan,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,27.0,26.0,28.0,22.0,21.0,22.0,22.0,21.0,21.0,22.0,22.0,22.0,21.0,21.0,16.8462703,22.0,14.0,11.19842852,10.30653974,9.213311808,8.652019567,8.097351016,10.646069,11.041074,11.007929,11.797742,
VUT,Vanuatu,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11663,0.1,0.1,0.09951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09619,0.06518,0.06519,0.06521,0.06516,0.06515,0.06514,0.06513,0.06513,0.08424,0.08421,0.09057,0.09055,0.09395,0.1,0.09691,0.108370295,0.1,0.1,0.160800606,0.187230597,0.153786281,0.1478844,0.169027841,0.157678799,0.160785748,0.178455175,0.232290352,
VUT,Vanuatu,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VUT,Vanuatu,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VUT,Vanuatu,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11663,0.1,0.1,0.09951,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09619,0.06518,0.06519,0.06521,0.06516,0.06515,0.06514,0.06513,0.06513,0.08424,0.08421,0.09057,0.09055,0.09395,0.1,0.09691,0.108370295,0.1,0.1,0.160800606,0.187230597,0.153786281,0.1478844,0.169027841,0.157678799,0.160785748,0.178455175,0.232290352,
VEN,Venezuela,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.49770932,97.84667979,98.29868799,93.00388602,92.16440938,93.91497207,99.50233943,98.36799441,96.21089598,102.1994788,102.5377493,104.5872941,104.6598308,106.9413336,112.9217769,117.8647211,120.3083101,122.3701334,129.5276539,121.0809428,125.1701029,142.220116,137.7705284,127.7887786,135.0349546,131.6267082,143.4968086,126.5547862,139.6626348,135.5891712,142.1568467,137.5088473,156.1344406,144.5658239,148.2471738,146.123679,143.6672367,134.5715353,128.2980442,
VEN,Venezuela,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745605994,0.701719508,0.384393989,0.60616378,0.618210477,0.863249246,0.911949173,0.851842479,0.757934536,0.605991949,0.457369254,0.446904142,0.417703958,0.441084225,0.556797179,0.611283083,0.609547531,0.573692961,0.36702539,0.319440457,0.471340301,0.456962954,0.371563458,0.338418001,0.336192031,0.30973064,0.475932574,0.713156176,0.637161787,0.742190568,0.798692736,0.880520643,0.939028964,0.8642417,0.794161107,0.543113499,0.452906196,0.339993859,0.127185591,0.110066096
VEN,Venezuela,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.66948333,36.14496028,37.914294,36.39772224,38.5461989,39.05172282,42.59039026,41.51615193,41.45296144,48.59348681,48.08038003,50.14039001,48.24212683,51.50024935,55.36497972,56.25343801,60.6987626,62.79644042,70.16062853,59.76150229,60.6987626,70.76315301,63.39896491,54.45036057,60.6987626,52.31697759,58.02087601,46.4814164,46.02547305,41.84698066,43.12524993,46.59783664,50.03376262,48.14777124,48.30459774,53.97886553,50.20895151,49.28836743,51.3659076,
VEN,Venezuela,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.08262,61.0,60.0,56.0,53.0,54.0,56.0,56.0,54.0,53.0,54.0,54.0,56.0,55.0,57.0,61.0,59.0,59.0,59.0,61.0,64.0,71.0,74.0,73.0,74.0,79.0,85.0,79.36021359,93.0,93.0,98.232904,90.03049,105.161649,95.553811,99.148415,91.6017,93.005379,84.943174,76.804951,
VNM,Vietnam,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.513557516,10.75742928,11.18918851,11.31264069,9.877361582,10.63578611,11.75492374,12.60117166,13.06471852,13.08240029,13.30241744,14.63671522,15.93882231,19.02262711,20.70574687,25.17438317,31.1336738,32.80635532,35.06024207,37.28773003,41.884211,44.34026351,53.82618229,60.11670329,83.20006334,84.37667617,90.90806637,98.40355988,105.4380662,108.9622997,126.9842431,139.9943526,143.161189,138.2552304,159.5706593,192.357766,214.1117444,211.0615299,240.3226225,
VNM,Vietnam,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.097567516,7.035654826,7.363985384,7.387437567,5.863045688,6.559575516,7.178713141,7.42496106,7.104838765,6.022520531,5.42566248,6.102257952,6.135123898,6.537339796,7.220390849,9.796367835,11.52251992,13.35989099,13.7014376,11.34658079,13.65188937,15.81676949,19.439185,22.87560033,41.3766156,40.61207919,43.84351567,46.95077933,50.88884443,54.19955157,63.82655016,75.02601694,76.70968636,71.17449623,92.56473829,117.7069498,135.0744546,132.2148235,158.6685787,170.8917205
VNM,Vietnam,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.021774456,0.125203122,0.125203122,0.114315894,0.076210596,0.076210596,0.076210596,0.059879754,0.059879754,0.076754957,0.134457266,0.403698414,0.485287311,0.48535602,1.378015336,1.611153874,0.446464327,1.358804472,1.941149246,2.232321633,2.52349402,4.386997296,5.241102964,5.823447738,7.764596984,11.0645507,11.45278055,13.54922174,13.76274815,15.93683531,14.96626069,16.15036173,16.65506053,17.45093172,17.62563515,17.4742268,15.70003146,15.83738481,
VNM,Vietnam,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41599,3.7,3.7,3.8,3.9,4.0,4.5,5.1,5.9,7.0,7.8,8.4,9.4,12.0,13.0,14.0,18.0,19.0,20.0,24.0,26.0,26.0,30.0,32.0,36.0,36.0,36.0,40.0,41.0,41.0,47.22085763,50.00207501,50.3011409,50.42567368,49.55498927,57.025181,61.563063,63.146675,65.816659,
UMI,Wake Island,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23566,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.293315626,1.3,1.3,1.295447529,1.297896871,1.301452752,1.297896871,1.297896871,1.297896871,1.298108468,1.307125053,1.307125053,
UMI,Wake Island,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMI,Wake Island,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMI,Wake Island,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23566,1.2,1.2,1.2,1.2,1.2,1.3,1.3,1.3,1.3,1.2,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.293315626,1.3,1.3,1.295447529,1.297896871,1.301452752,1.297896871,1.297896871,1.297896871,1.298108468,1.307125053,1.307125053,
ESH,Western Sahara,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15699,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.231011921,0.3,0.3,0.3,0.267664006,0.260806065,0.26892239,0.2684852,0.270403,0.269783,0.258763816,0.258763816,
ESH,Western Sahara,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESH,Western Sahara,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
